symbol	ensg	mapped	log_ppm
ZNF610	ENSG00000167554	True	-1.2441251443275085
CCDC38		False	-1.2441251443275085
GPR61	ENSG00000156097	True	-1.2441251443275085
ZBTB26	ENSG00000171448	True	-1.2441251443275085
LOC402624		False	-1.2441251443275085
OR52L1		False	-1.2441251443275085
ACVR1C	ENSG00000123612	True	-1.2441251443275085
ITGA10		False	-1.2441251443275085
SLC7A14	ENSG00000013293	True	-1.2441251443275085
TCFL5	ENSG00000101190	True	-1.2441251443275085
PIFO		False	-1.2441251443275085
CNGA3	ENSG00000144191	True	-1.2441251443275085
ZNF266	ENSG00000174652	True	-1.2441251443275085
RPA4	ENSG00000204086	True	-1.2441251443275085
HINFP	ENSG00000172273	True	-1.2441251443275085
LRRC39	ENSG00000122477	True	-1.2441251443275085
SLC15A1	ENSG00000088386	True	-1.2441251443275085
ZKSCAN5	ENSG00000196652	True	-1.2441251443275085
ZSWIM9	ENSG00000185453	True	-1.2441251443275085
USP29	ENSG00000131864	True	-1.2441251443275085
AMN	ENSG00000166126	True	-1.2441251443275085
MNX1		False	-1.2441251443275085
OXER1	ENSG00000162881	True	-1.2441251443275085
PSD2		False	-1.2441251443275085
FEZF1	ENSG00000128610	True	-1.2518119729937995
GOLGA8G		False	-1.2518119729937995
OR2M7		False	-1.2518119729937995
MAGEB18	ENSG00000176774	True	-1.2518119729937995
F8W1H4_HUMAN		False	-1.2518119729937995
MAGEB16	ENSG00000189023	True	-1.2518119729937995
ATP6V0E1		False	-1.2518119729937995
FBXL3		False	-1.2518119729937995
LY6G5C	ENSG00000204428	True	-1.2518119729937995
ZNF19	ENSG00000157429	True	-1.2518119729937995
CREBL2	ENSG00000111269	True	-1.2518119729937995
CKLF-CMTM1	ENSG00000254788	True	-1.2518119729937995
ESCO1	ENSG00000141446	True	-1.2518119729937995
SPATA32	ENSG00000184361	True	-1.2518119729937995
HOXA6	ENSG00000106006	True	-1.2518119729937995
NKAPL		False	-1.2518119729937995
TMEM151A	ENSG00000179292	True	-1.2518119729937995
ZNF324	ENSG00000083812	True	-1.2518119729937995
FAM71C		False	-1.2518119729937995
SH3RF2	ENSG00000156463	True	-1.2518119729937995
TIGD6	ENSG00000164296	True	-1.2518119729937995
CSF2		False	-1.2518119729937995
C1orf112	ENSG00000000460	True	-1.2518119729937995
PTPRU	ENSG00000060656	True	-1.2518119729937995
IGSF5	ENSG00000183067	True	-1.2518119729937995
TRMT9B	ENSG00000250305	True	-1.2518119729937995
TMEM158	ENSG00000249992	True	-1.2518119729937995
IMMP1L	ENSG00000148950	True	-1.2518119729937995
TEX44	ENSG00000177673	True	-1.2518119729937995
P2RY2	ENSG00000175591	True	-1.2518119729937995
COX18	ENSG00000163626	True	-1.2518119729937995
ZNF85	ENSG00000105750	True	-1.2518119729937995
MUC15	ENSG00000169550	True	-1.2518119729937995
KIAA0232	ENSG00000170871	True	-1.2518119729937995
AK8	ENSG00000165695	True	-1.2518119729937995
PSKH2	ENSG00000147613	True	-1.2518119729937995
ACTL7A	ENSG00000187003	True	-1.2518119729937995
CWH43	ENSG00000109182	True	-1.2518119729937995
ZNF101	ENSG00000181896	True	-1.2518119729937995
MAMDC4		False	-1.2518119729937995
HCRTR2	ENSG00000137252	True	-1.2518119729937995
TNFRSF9		False	-1.2518119729937995
FOXJ1	ENSG00000129654	True	-1.2518119729937995
ZNF709	ENSG00000242852	True	-1.2518119729937995
ENSP00000404127		False	-1.2518119729937995
OTUD6A	ENSG00000189401	True	-1.2518119729937995
POU3F4		False	-1.2518119729937995
TMEM42	ENSG00000169964	True	-1.2518119729937995
RIPK4	ENSG00000183421	True	-1.2518119729937995
ONECUT3		False	-1.2518119729937995
ZNF875	ENSG00000181666	True	-1.2518119729937995
KRTAP5-5		False	-1.2518119729937995
CXCR5	ENSG00000160683	True	-1.2518119729937995
CCNG1	ENSG00000113328	True	-1.2518119729937995
NR1D1	ENSG00000126368	True	-1.2518119729937995
TMEM268	ENSG00000157693	True	-1.2518119729937995
OR13H1		False	-1.2518119729937995
PDE7B	ENSG00000171408	True	-1.2518119729937995
FOXD4L6	ENSG00000273514	True	-1.2518119729937995
FKRP	ENSG00000181027	True	-1.2518119729937995
XCL2	ENSG00000143185	True	-1.2596373105057561
PSENEN	ENSG00000205155	True	-1.2596373105057561
PIGP	ENSG00000185808	True	-1.2596373105057561
NDST1	ENSG00000070614	True	-1.2596373105057561
DDX43	ENSG00000080007	True	-1.2596373105057561
LCA5	ENSG00000135338	True	-1.2596373105057561
ZNF729		False	-1.2596373105057561
CYP2F1		False	-1.2596373105057561
C4orf17	ENSG00000138813	True	-1.2596373105057561
GALNT16	ENSG00000100626	True	-1.2596373105057561
LURAP1L	ENSG00000153714	True	-1.2596373105057561
BTNL3		False	-1.2596373105057561
CDH23	ENSG00000107736	True	-1.2596373105057561
CDX4	ENSG00000131264	True	-1.2596373105057561
ANKRD18B	ENSG00000230453	True	-1.2596373105057561
MIPOL1	ENSG00000151338	True	-1.2596373105057561
KCNA1	ENSG00000111262	True	-1.2596373105057561
MAEL	ENSG00000143194	True	-1.2596373105057561
ADGRL4	ENSG00000162618	True	-1.2596373105057561
FXYD5	ENSG00000089327	True	-1.2596373105057561
BDP1		False	-1.2596373105057561
PDE8B-2		False	-1.2596373105057561
NIPAL3	ENSG00000001461	True	-1.2596373105057561
STK36	ENSG00000163482	True	-1.2596373105057561
IP6K2	ENSG00000068745	True	-1.2596373105057561
ZNF418	ENSG00000196724	True	-1.2596373105057561
KCNV2	ENSG00000168263	True	-1.2596373105057561
TMEM200C	ENSG00000206432	True	-1.2596373105057561
ZNF674	ENSG00000251192	True	-1.2596373105057561
SNX22		False	-1.2596373105057561
MAGEB5	ENSG00000188408	True	-1.2596373105057561
TSSK1B	ENSG00000212122	True	-1.2596373105057561
PDE6B	ENSG00000133256	True	-1.2596373105057561
XYLT1	ENSG00000103489	True	-1.2596373105057561
ZNF28		False	-1.2596373105057561
POU6F2		False	-1.2596373105057561
SOBP	ENSG00000112320	True	-1.2596373105057561
MEIG1		False	-1.2596373105057561
DPP10	ENSG00000175497	True	-1.2596373105057561
CNTN6	ENSG00000134115	True	-1.2596373105057561
KLRK1	ENSG00000213809	True	-1.2596373105057561
RNF32	ENSG00000105982	True	-1.2596373105057561
IFNA21	ENSG00000137080	True	-1.2596373105057561
ADCY9	ENSG00000162104	True	-1.2596373105057561
PDPN	ENSG00000162493	True	-1.2596373105057561
CEP85L	ENSG00000111860	True	-1.2596373105057561
ANTKMT	ENSG00000103254	True	-1.2596373105057561
C1QL1		False	-1.2596373105057561
ABCC10	ENSG00000124574	True	-1.2596373105057561
SYT11	ENSG00000132718	True	-1.2596373105057561
NOTO	ENSG00000214513	True	-1.2596373105057561
LMX1A		False	-1.2676062401770316
RFWD3	ENSG00000168411	True	-1.2676062401770316
LRRC66	ENSG00000188993	True	-1.2676062401770316
RNF17	ENSG00000132972	True	-1.2676062401770316
CALHM6		False	-1.2676062401770316
ZNF660	ENSG00000144792	True	-1.2676062401770316
DPF3	ENSG00000205683	True	-1.2676062401770316
PCDH8	ENSG00000136099	True	-1.2676062401770316
OR10A7	ENSG00000179919	True	-1.2676062401770316
FSTL4	ENSG00000053108	True	-1.2676062401770316
MCM8-2		False	-1.2676062401770316
ENSP00000493691		False	-1.2676062401770316
TRIM31	ENSG00000204616	True	-1.2676062401770316
DMRTC1B	ENSG00000184911	True	-1.2676062401770316
DMRTC1	ENSG00000269502	True	-1.2676062401770316
FOXD4L5	ENSG00000204779	True	-1.2676062401770316
TSGA13	ENSG00000213265	True	-1.2676062401770316
CCDC181	ENSG00000117477	True	-1.2676062401770316
AXDND1	ENSG00000162779	True	-1.2676062401770316
LCN10	ENSG00000187922	True	-1.2676062401770316
GOLGA6A	ENSG00000159289	True	-1.2676062401770316
PIGL	ENSG00000108474	True	-1.2676062401770316
OR8J3		False	-1.2676062401770316
OR9G1		False	-1.2676062401770316
CGA	ENSG00000135346	True	-1.2676062401770316
ZNF525		False	-1.2676062401770316
DCLRE1A	ENSG00000198924	True	-1.2676062401770316
DIXDC1	ENSG00000150764	True	-1.2676062401770316
SDK1	ENSG00000146555	True	-1.2676062401770316
IL12A	ENSG00000168811	True	-1.2676062401770316
OR6C76		False	-1.2676062401770316
SLC41A2	ENSG00000136052	True	-1.2676062401770316
NFE2	ENSG00000123405	True	-1.2676062401770316
CRIP3	ENSG00000146215	True	-1.2676062401770316
UBL4B	ENSG00000186150	True	-1.2676062401770316
IQCK	ENSG00000174628	True	-1.2676062401770316
OTUD3	ENSG00000169914	True	-1.2676062401770316
ZNF627	ENSG00000198551	True	-1.2676062401770316
SNCAIP	ENSG00000064692	True	-1.2676062401770316
BMP6	ENSG00000153162	True	-1.2676062401770316
OR5H1		False	-1.2676062401770316
SLFN12L	ENSG00000205045	True	-1.2676062401770316
ZBTB41	ENSG00000177888	True	-1.2676062401770316
NPR2		False	-1.2676062401770316
ACCS	ENSG00000110455	True	-1.2676062401770316
SIX1	ENSG00000126778	True	-1.2676062401770316
C5orf52		False	-1.2676062401770316
BTBD3	ENSG00000132640	True	-1.2676062401770316
PSTK	ENSG00000179988	True	-1.2676062401770316
NKAIN2		False	-1.2676062401770316
PLPPR1	ENSG00000148123	True	-1.2676062401770316
SLC15A2		False	-1.2676062401770316
GABRP	ENSG00000094755	True	-1.2676062401770316
FUT4	ENSG00000196371	True	-1.2676062401770316
MKS1	ENSG00000011143	True	-1.275724130399211
TMEM138	ENSG00000149483	True	-1.275724130399211
TAF11L2		False	-1.275724130399211
IFNA8	ENSG00000120242	True	-1.275724130399211
THAP2	ENSG00000173451	True	-1.275724130399211
FAM13C	ENSG00000148541	True	-1.275724130399211
TBX22		False	-1.275724130399211
CCNQ	ENSG00000262919	True	-1.275724130399211
STH		False	-1.275724130399211
ABHD8	ENSG00000127220	True	-1.275724130399211
LIPC		False	-1.275724130399211
ZCCHC13	ENSG00000187969	True	-1.275724130399211
GPR85		False	-1.275724130399211
KIAA1958	ENSG00000165185	True	-1.275724130399211
CASP8AP2		False	-1.275724130399211
LRRCC1	ENSG00000133739	True	-1.275724130399211
IER2		False	-1.275724130399211
CUX2		False	-1.275724130399211
BTG4		False	-1.275724130399211
TAAR9		False	-1.275724130399211
ATRNL1		False	-1.275724130399211
TREML4	ENSG00000188056	True	-1.275724130399211
MIGA1	ENSG00000180488	True	-1.275724130399211
FAM169B		False	-1.275724130399211
LHX4		False	-1.275724130399211
ZNF565	ENSG00000196357	True	-1.275724130399211
PPARG	ENSG00000132170	True	-1.275724130399211
ZNF708		False	-1.275724130399211
TIMP4		False	-1.275724130399211
FGF21	ENSG00000105550	True	-1.275724130399211
TMEM266	ENSG00000169758	True	-1.275724130399211
MYBPHL		False	-1.275724130399211
PTCH1	ENSG00000185920	True	-1.275724130399211
TSNAXIP1		False	-1.275724130399211
FCRL6		False	-1.275724130399211
ZNF442	ENSG00000198342	True	-1.275724130399211
SCARA3	ENSG00000168077	True	-1.275724130399211
MCM8		False	-1.275724130399211
NLRP4		False	-1.275724130399211
HOXD8		False	-1.275724130399211
COA8		False	-1.275724130399211
UST	ENSG00000111962	True	-1.275724130399211
USP2	ENSG00000036672	True	-1.275724130399211
C9orf43		False	-1.275724130399211
ZNF304	ENSG00000131845	True	-1.275724130399211
SLF2	ENSG00000119906	True	-1.2839966563652008
ZNF184	ENSG00000096654	True	-1.2839966563652008
IL1A		False	-1.2839966563652008
GPR3	ENSG00000181773	True	-1.2839966563652008
SLITRK3	ENSG00000121871	True	-1.2839966563652008
PTPRT	ENSG00000196090	True	-1.2839966563652008
TRIM17	ENSG00000162931	True	-1.2839966563652008
CIPC		False	-1.2839966563652008
TRIM46	ENSG00000163462	True	-1.2839966563652008
CCR9	ENSG00000173585	True	-1.2839966563652008
ZFP3	ENSG00000180787	True	-1.2839966563652008
ZNF99		False	-1.2839966563652008
ZNF653	ENSG00000161914	True	-1.2839966563652008
DEFB123		False	-1.2839966563652008
ATMIN	ENSG00000166454	True	-1.2839966563652008
FLT3		False	-1.2839966563652008
CCSER1	ENSG00000184305	True	-1.2839966563652008
GBX2		False	-1.2839966563652008
TAF1B		False	-1.2839966563652008
CEP104	ENSG00000116198	True	-1.2839966563652008
CFAP97D1	ENSG00000231256	True	-1.2839966563652008
LYPD1		False	-1.2839966563652008
TRIM42		False	-1.2839966563652008
ZNF566	ENSG00000186017	True	-1.2839966563652008
MCPH1	ENSG00000147316	True	-1.2839966563652008
ENSP00000492202		False	-1.2839966563652008
FAM86B1	ENSG00000186523	True	-1.2839966563652008
FOXM1	ENSG00000111206	True	-1.2839966563652008
DLL1		False	-1.2839966563652008
P4HA3	ENSG00000149380	True	-1.2839966563652008
GABRE	ENSG00000102287	True	-1.2839966563652008
HOXB5		False	-1.2839966563652008
KLF18		False	-1.2839966563652008
KRTAP5-9		False	-1.2839966563652008
ACER2		False	-1.2839966563652008
ABCG8	ENSG00000143921	True	-1.2839966563652008
TSSK3		False	-1.2839966563652008
MFAP3	ENSG00000037749	True	-1.2839966563652008
AMN1	ENSG00000151743	True	-1.2839966563652008
LRFN3	ENSG00000126243	True	-1.2839966563652008
ZNF195	ENSG00000005801	True	-1.2839966563652008
TMEM64	ENSG00000180694	True	-1.2839966563652008
SPNS3	ENSG00000182557	True	-1.2839966563652008
ERI2	ENSG00000196678	True	-1.2839966563652008
APLNR	ENSG00000134817	True	-1.2839966563652008
RNF6	ENSG00000127870	True	-1.2839966563652008
SOST		False	-1.2839966563652008
TTC30A	ENSG00000197557	True	-1.2839966563652008
CDHR1	ENSG00000148600	True	-1.2839966563652008
SLC26A9	ENSG00000174502	True	-1.2839966563652008
ADAM33	ENSG00000149451	True	-1.2839966563652008
CDO1	ENSG00000129596	True	-1.2839966563652008
FBXO33	ENSG00000165355	True	-1.2839966563652008
FAM135A	ENSG00000082269	True	-1.2839966563652008
KCNQ4	ENSG00000117013	True	-1.2839966563652008
ASIC1		False	-1.2839966563652008
ZNF546		False	-1.2839966563652008
GCM1	ENSG00000137270	True	-1.2839966563652008
GPR15	ENSG00000154165	True	-1.2839966563652008
TMEM252	ENSG00000181778	True	-1.2839966563652008
GOLGA6C	ENSG00000167195	True	-1.2839966563652008
ZNF479		False	-1.2839966563652008
GPR152	ENSG00000175514	True	-1.2839966563652008
TGFA	ENSG00000163235	True	-1.2839966563652008
LYZL2		False	-1.2839966563652008
RBM48	ENSG00000127993	True	-1.2839966563652008
GJC2		False	-1.2839966563652008
NDST3	ENSG00000164100	True	-1.2839966563652008
HOXB8		False	-1.2839966563652008
EBF2		False	-1.2839966563652008
PACRG	ENSG00000112530	True	-1.2839966563652008
D6RAR5_HUMAN		False	-1.2839966563652008
KLHDC7B	ENSG00000130487	True	-1.2839966563652008
ADPRM	ENSG00000170222	True	-1.2839966563652008
PDE6H	ENSG00000139053	True	-1.2924298239020637
CFAP100	ENSG00000163885	True	-1.2924298239020637
ZNF540	ENSG00000171817	True	-1.2924298239020637
FAM83C	ENSG00000125998	True	-1.2924298239020637
SLITRK4	ENSG00000179542	True	-1.2924298239020637
IQCA1L		False	-1.2924298239020637
PKHD1	ENSG00000170927	True	-1.2924298239020637
C12orf76		False	-1.2924298239020637
KCNC1	ENSG00000129159	True	-1.2924298239020637
MAGEA11		False	-1.2924298239020637
RBM41	ENSG00000089682	True	-1.2924298239020637
CNEP1R1	ENSG00000205423	True	-1.2924298239020637
HASPIN	ENSG00000177602	True	-1.2924298239020637
RHEX		False	-1.2924298239020637
PNLDC1	ENSG00000146453	True	-1.2924298239020637
TSPAN2	ENSG00000134198	True	-1.2924298239020637
INSYN2A	ENSG00000188916	True	-1.2924298239020637
CHIC2	ENSG00000109220	True	-1.2924298239020637
PLEKHH2		False	-1.2924298239020637
SLC6A14	ENSG00000268104	True	-1.2924298239020637
GBGT1	ENSG00000148288	True	-1.2924298239020637
TMEM161B	ENSG00000164180	True	-1.2924298239020637
POC1A	ENSG00000164087	True	-1.2924298239020637
MED12L	ENSG00000144893	True	-1.2924298239020637
OR10K1	ENSG00000173285	True	-1.2924298239020637
GMNC	ENSG00000205835	True	-1.2924298239020637
ATOH8		False	-1.2924298239020637
SH3D21	ENSG00000214193	True	-1.2924298239020637
TRMT12	ENSG00000183665	True	-1.2924298239020637
ATP6V1G3	ENSG00000151418	True	-1.2924298239020637
ZMAT4	ENSG00000165061	True	-1.2924298239020637
GFRAL	ENSG00000187871	True	-1.2924298239020637
OR6C74		False	-1.2924298239020637
EFCAB11		False	-1.2924298239020637
HTR2A	ENSG00000102468	True	-1.2924298239020637
VEGFC		False	-1.2924298239020637
VN1R2	ENSG00000196131	True	-1.2924298239020637
PSORS1C1		False	-1.2924298239020637
ZNF501	ENSG00000186446	True	-1.2924298239020637
SLC12A8	ENSG00000221955	True	-1.2924298239020637
NMNAT2	ENSG00000157064	True	-1.2924298239020637
SCN7A	ENSG00000136546	True	-1.2924298239020637
CALHM3	ENSG00000183128	True	-1.2924298239020637
OR2AK2		False	-1.2924298239020637
SLC26A11	ENSG00000181045	True	-1.2924298239020637
LRIG3	ENSG00000139263	True	-1.2924298239020637
SPHKAP	ENSG00000153820	True	-1.2924298239020637
KLF11		False	-1.2924298239020637
ZNF256	ENSG00000152454	True	-1.2924298239020637
FEM1A		False	-1.2924298239020637
CCDC157	ENSG00000187860	True	-1.2924298239020637
WDR88	ENSG00000166359	True	-1.2924298239020637
CCDC154	ENSG00000197599	True	-1.2924298239020637
PRSS22	ENSG00000005001	True	-1.2924298239020637
NPY5R		False	-1.2924298239020637
NKX3-1	ENSG00000167034	True	-1.2924298239020637
NME9	ENSG00000181322	True	-1.2924298239020637
PRKAG3		False	-1.2924298239020637
FANCL	ENSG00000115392	True	-1.2924298239020637
SEC14L4		False	-1.2924298239020637
PROSER3	ENSG00000167595	True	-1.2924298239020637
C1orf100		False	-1.2924298239020637
ABTB1	ENSG00000114626	True	-1.2924298239020637
ANO7	ENSG00000146205	True	-1.3010299956639813
FAM209B	ENSG00000213714	True	-1.3010299956639813
MDGA1	ENSG00000112139	True	-1.3010299956639813
CMKLR1	ENSG00000174600	True	-1.3010299956639813
KLK15	ENSG00000174562	True	-1.3010299956639813
KLHL5	ENSG00000109790	True	-1.3010299956639813
UNC5CL	ENSG00000124602	True	-1.3010299956639813
CD8B2		False	-1.3010299956639813
KRTAP5-1		False	-1.3010299956639813
DNAJC27	ENSG00000115137	True	-1.3010299956639813
DAW1	ENSG00000123977	True	-1.3010299956639813
MATN1	ENSG00000162510	True	-1.3010299956639813
ASB10	ENSG00000146926	True	-1.3010299956639813
ADGRE1	ENSG00000174837	True	-1.3010299956639813
MCOLN3	ENSG00000055732	True	-1.3010299956639813
CST9	ENSG00000173335	True	-1.3010299956639813
HGSNAT	ENSG00000165102	True	-1.3010299956639813
CLHC1	ENSG00000162994	True	-1.3010299956639813
AMHR2		False	-1.3010299956639813
AIM2	ENSG00000163568	True	-1.3010299956639813
KIAA1841		False	-1.3010299956639813
RIBC2	ENSG00000128408	True	-1.3010299956639813
HYKK	ENSG00000188266	True	-1.3010299956639813
C9orf72	ENSG00000147894	True	-1.3010299956639813
DAB1	ENSG00000173406	True	-1.3010299956639813
SEC31B	ENSG00000075826	True	-1.3010299956639813
SLFN12	ENSG00000172123	True	-1.3010299956639813
ZNF431	ENSG00000196705	True	-1.3010299956639813
CEP63	ENSG00000182923	True	-1.3010299956639813
CFAP45	ENSG00000213085	True	-1.3010299956639813
TRIM34		False	-1.3010299956639813
RHOBTB2	ENSG00000008853	True	-1.3010299956639813
LANCL3	ENSG00000147036	True	-1.3010299956639813
HERPUD2	ENSG00000122557	True	-1.3010299956639813
C1QTNF4	ENSG00000172247	True	-1.3010299956639813
CDH19	ENSG00000071991	True	-1.3010299956639813
ZNF550	ENSG00000251369	True	-1.3010299956639813
EFCAB10	ENSG00000185055	True	-1.3010299956639813
ENSP00000441269		False	-1.3010299956639813
ZSCAN26		False	-1.3010299956639813
C1orf87	ENSG00000162598	True	-1.3010299956639813
SULT6B1		False	-1.3010299956639813
EPHA8	ENSG00000070886	True	-1.3010299956639813
ENSP00000480507		False	-1.3010299956639813
SWI5	ENSG00000175854	True	-1.3010299956639813
SEC14L5		False	-1.3010299956639813
VGLL1	ENSG00000102243	True	-1.3010299956639813
SLITRK2		False	-1.3010299956639813
SBK2	ENSG00000187550	True	-1.3010299956639813
SGMS1	ENSG00000198964	True	-1.3010299956639813
MTMR8		False	-1.3010299956639813
CCNB1IP1		False	-1.3010299956639813
DELE1	ENSG00000081791	True	-1.3010299956639813
ABCB11	ENSG00000073734	True	-1.3010299956639813
ZKSCAN4	ENSG00000187626	True	-1.3010299956639813
TRIM52	ENSG00000183718	True	-1.3010299956639813
CLDN8	ENSG00000156284	True	-1.3010299956639813
SPDYE4	ENSG00000183318	True	-1.3098039199714864
CSGALNACT1		False	-1.3098039199714864
ZNF700	ENSG00000196757	True	-1.3098039199714864
SOSTDC1		False	-1.3098039199714864
FCRL4	ENSG00000163518	True	-1.3098039199714864
CX3CR1	ENSG00000168329	True	-1.3098039199714864
ZNF672	ENSG00000171161	True	-1.3098039199714864
HOXB1	ENSG00000120094	True	-1.3098039199714864
RINL	ENSG00000187994	True	-1.3098039199714864
RD3	ENSG00000198570	True	-1.3098039199714864
ZNF383	ENSG00000188283	True	-1.3098039199714864
SLC7A4	ENSG00000099960	True	-1.3098039199714864
LYPD4		False	-1.3098039199714864
NME8	ENSG00000086288	True	-1.3098039199714864
OR10AG1		False	-1.3098039199714864
LTC4S		False	-1.3098039199714864
TMEM155		False	-1.3098039199714864
NPHP4	ENSG00000131697	True	-1.3098039199714864
TRPM3	ENSG00000083067	True	-1.3098039199714864
HCRT	ENSG00000161610	True	-1.3098039199714864
CEP164	ENSG00000110274	True	-1.3098039199714864
EPHB6		False	-1.3098039199714864
EID1	ENSG00000255302	True	-1.3098039199714864
NIPAL2	ENSG00000104361	True	-1.3098039199714864
METTL6	ENSG00000206562	True	-1.3098039199714864
SPNS2	ENSG00000183018	True	-1.3098039199714864
ZNF410		False	-1.3098039199714864
OR4D5	ENSG00000171014	True	-1.3098039199714864
BMP8B		False	-1.3098039199714864
SPATA22		False	-1.3098039199714864
OR2T6		False	-1.3098039199714864
OR2T12		False	-1.3098039199714864
GPR62		False	-1.3098039199714864
PLAAT5		False	-1.3098039199714864
LCN8		False	-1.3098039199714864
MMP27	ENSG00000137675	True	-1.3098039199714864
TYR	ENSG00000077498	True	-1.3098039199714864
ISL2		False	-1.3098039199714864
MAGEB17	ENSG00000182798	True	-1.3098039199714864
PLK5	ENSG00000185988	True	-1.3098039199714864
NR3C2	ENSG00000151623	True	-1.3098039199714864
GPR31	ENSG00000120436	True	-1.3098039199714864
NRTN		False	-1.3098039199714864
APOBEC1		False	-1.3098039199714864
PRSS27	ENSG00000172382	True	-1.3098039199714864
CATSPERZ		False	-1.3098039199714864
CERS3	ENSG00000154227	True	-1.3098039199714864
MYO3B	ENSG00000071909	True	-1.3098039199714864
ADGRF3	ENSG00000173567	True	-1.3098039199714864
ADRB2		False	-1.3098039199714864
KIF24	ENSG00000186638	True	-1.3098039199714864
HNF1B	ENSG00000275410	True	-1.3098039199714864
CREB3L3	ENSG00000060566	True	-1.3098039199714864
TRIM8	ENSG00000171206	True	-1.3098039199714864
HSD17B3	ENSG00000130948	True	-1.3098039199714864
ZNF253		False	-1.3098039199714864
SLC26A10		False	-1.3098039199714864
KCNH2		False	-1.3187587626244128
ZNF560		False	-1.3187587626244128
ZRANB3		False	-1.3187587626244128
TMC3	ENSG00000188869	True	-1.3187587626244128
CEP70	ENSG00000114107	True	-1.3187587626244128
NOS2	ENSG00000007171	True	-1.3187587626244128
CSAG3		False	-1.3187587626244128
KCNG3		False	-1.3187587626244128
FMO4	ENSG00000076258	True	-1.3187587626244128
GPR84	ENSG00000139572	True	-1.3187587626244128
PPP1R17	ENSG00000106341	True	-1.3187587626244128
NTRK1	ENSG00000198400	True	-1.3187587626244128
STPG4	ENSG00000239605	True	-1.3187587626244128
NHLH2	ENSG00000177551	True	-1.3187587626244128
ZNF267	ENSG00000185947	True	-1.3187587626244128
IRX4		False	-1.3187587626244128
PRSS50	ENSG00000283706	True	-1.3187587626244128
ENSP00000418875		False	-1.3187587626244128
ARHGEF19		False	-1.3187587626244128
SYT13	ENSG00000019505	True	-1.3187587626244128
IRAK2	ENSG00000134070	True	-1.3187587626244128
ENO4	ENSG00000188316	True	-1.3187587626244128
ATG10	ENSG00000152348	True	-1.3187587626244128
MTHFD2L	ENSG00000163738	True	-1.3187587626244128
MXD3		False	-1.3187587626244128
CORIN		False	-1.3187587626244128
PEX11A		False	-1.3187587626244128
ZNF423		False	-1.3187587626244128
AVPR1B	ENSG00000198049	True	-1.3187587626244128
ATP7B	ENSG00000123191	True	-1.3187587626244128
RTL10	ENSG00000215012	True	-1.3187587626244128
THRA	ENSG00000126351	True	-1.3187587626244128
SLC16A13		False	-1.3187587626244128
LDLRAD3	ENSG00000179241	True	-1.3187587626244128
SLC35G6		False	-1.3187587626244128
TMEM37	ENSG00000171227	True	-1.3187587626244128
LRIT1		False	-1.3187587626244128
ASMT		False	-1.3187587626244128
CLEC5A		False	-1.3187587626244128
KCNB2		False	-1.3187587626244128
ZNF514	ENSG00000144026	True	-1.3187587626244128
MAGEB10	ENSG00000177689	True	-1.3187587626244128
EFNA4	ENSG00000243364	True	-1.3187587626244128
NOS1	ENSG00000089250	True	-1.3187587626244128
DMRTC2	ENSG00000142025	True	-1.3187587626244128
DGCR2	ENSG00000070413	True	-1.3187587626244128
OR8D1	ENSG00000196341	True	-1.3187587626244128
CXorf66		False	-1.3187587626244128
ELSPBP1	ENSG00000169393	True	-1.3187587626244128
SOX30	ENSG00000039600	True	-1.3187587626244128
ARL13A	ENSG00000174225	True	-1.3187587626244128
CACNA1S	ENSG00000081248	True	-1.3187587626244128
TNFSF13B	ENSG00000102524	True	-1.3187587626244128
FOXR1		False	-1.3187587626244128
WNT3		False	-1.3187587626244128
FAM71E1		False	-1.3187587626244128
KLF14	ENSG00000266265	True	-1.3187587626244128
DGAT2		False	-1.3187587626244128
COL19A1	ENSG00000082293	True	-1.3187587626244128
CAPN3	ENSG00000092529	True	-1.3187587626244128
FOXD4L3	ENSG00000187559	True	-1.3279021420642825
C11orf49		False	-1.3279021420642825
ASIC2	ENSG00000108684	True	-1.3279021420642825
LY86	ENSG00000112799	True	-1.3279021420642825
TMEM176A	ENSG00000002933	True	-1.3279021420642825
FFAR3	ENSG00000185897	True	-1.3279021420642825
TEX12	ENSG00000150783	True	-1.3279021420642825
ZNF317	ENSG00000130803	True	-1.3279021420642825
NOTCH4		False	-1.3279021420642825
LRRN1	ENSG00000175928	True	-1.3279021420642825
ICAM4		False	-1.3279021420642825
GPR34	ENSG00000171659	True	-1.3279021420642825
CACNA1G	ENSG00000006283	True	-1.3279021420642825
FTMT		False	-1.3279021420642825
FBXO40		False	-1.3279021420642825
SERINC5	ENSG00000164300	True	-1.3279021420642825
SHISA7	ENSG00000187902	True	-1.3279021420642825
ZNF107		False	-1.3279021420642825
BMPR1B		False	-1.3279021420642825
DCAF4	ENSG00000119599	True	-1.3279021420642825
PERM1	ENSG00000187642	True	-1.3279021420642825
ADGRE3	ENSG00000131355	True	-1.3279021420642825
C1orf53		False	-1.3279021420642825
DCHS1	ENSG00000166341	True	-1.3279021420642825
TPH2	ENSG00000139287	True	-1.3279021420642825
ANKAR	ENSG00000151687	True	-1.3279021420642825
FA2H	ENSG00000103089	True	-1.3279021420642825
ZNF319	ENSG00000166188	True	-1.3279021420642825
USP37	ENSG00000135913	True	-1.3279021420642825
CLCN1		False	-1.3279021420642825
GOLGA6D	ENSG00000140478	True	-1.3279021420642825
USP6		False	-1.3279021420642825
