platform	arm	feature_id	uniprot	gene	ensg	n_samples	det_rate	det_rate_TDR1	det_rate_TDR4	mean_value	mean_value_detected	n_sequences	n_proteotypic	present	present_TDR1	present_TDR4
Olink	Organoid	OID43923	P42702	LIFR	ENSG00000113594	10.0	1.0	1.0	1.0	1.1329860933974938	1.1329860933974938			1	1	1
Olink	Organoid	OID43924	P07098	LIPF	ENSG00000182333	10.0	0.6	0.6	0.6	-1.5217791055553382	-1.3084882119532608			0	0	0
Olink	Organoid	OID43925	P20700	LMNB1	ENSG00000113368	10.0	1.0	1.0	1.0	5.112889502026401	5.112889502026401			1	1	1
Olink	Organoid	OID43926	Q03252	LMNB2	ENSG00000176619	10.0	1.0	1.0	1.0	5.931062853813527	5.931062853813527			1	1	1
Olink	Organoid	OID43927	P29536	LMOD1	ENSG00000163431	10.0	1.0	1.0	1.0	3.431340959893665	3.431340959893665			1	1	1
Olink	Organoid	OID43928	P36776	LONP1	ENSG00000196365	10.0	1.0	1.0	1.0	8.310501206195068	8.310501206195068			1	1	1
Olink	Organoid	OID43929	Q9Y4K0	LOXL2	ENSG00000134013	10.0	0.7	0.6	0.8	3.5950107339623534	3.7629653268186622			1	0	1
Olink	Organoid	OID43930	Q7L5N7	LPCAT2	ENSG00000087253	10.0	1.0	1.0	1.0	2.027998392948586	2.027998392948586			1	1	1
Olink	Organoid	OID43931	P22079	LPO	ENSG00000167419	10.0	0.0	0.0	0.0	-5.528517777105021				0	0	0
Olink	Organoid	OID43932	Q93052	LPP	ENSG00000145012	10.0	1.0	1.0	1.0	4.261919738952139	4.261919738952139			1	1	1
Olink	Organoid	OID43933	O75427	LRCH4	ENSG00000077454	10.0	1.0	1.0	1.0	4.9886546656833755	4.9886546656833755			1	1	1
Olink	Organoid	OID43934	Q96JA1	LRIG1	ENSG00000144749	10.0	1.0	1.0	1.0	3.4523955340771577	3.4523955340771577			1	1	1
Olink	Organoid	OID43935	Q07954	LRP1	ENSG00000123384	10.0	1.0	1.0	1.0	2.0648969178958683	2.0648969178958683			1	1	1
Olink	Organoid	OID43936	Q8N386	LRRC25	ENSG00000175489	10.0	0.0	0.0	0.0	-3.494378093348287				0	0	0
Olink	Organoid	OID43937	A6NM11	LRRC37A2	ENSG00000238083	10.0	0.0	0.0	0.0	-4.093110122866856				0	0	0
Olink	Organoid	OID43938	Q8N967	LRTM2	ENSG00000166159	10.0	0.0	0.0	0.0	-1.7088897252862558				0	0	0
Olink	Organoid	OID43939	P33241	LSP1	ENSG00000130592	10.0	0.0	0.0	0.0	-3.217263130750193				0	0	0
Olink	Organoid	OID43941	P09960	LTA4H	ENSG00000111144	10.0	0.0	0.0	0.0	-2.892225843510757				0	0	0
Olink	Organoid	OID43942	Q06643	LTB	ENSG00000227507	10.0	0.0	0.0	0.0	0.5072920746349135				0	0	0
Olink	Organoid	OID43943	Q86TE4	LUZP2	ENSG00000187398	10.0	1.0	1.0	1.0	4.552982016127494	4.552982016127494			1	1	1
Olink	Organoid	OID43944	Q9BS40	LXN	ENSG00000079257	10.0	0.9	1.0	0.8	1.010484092027717	1.1191389033516619			1	1	1
Olink	Organoid	OID43945	O60449	LY75	ENSG00000054219	10.0	0.0	0.0	0.0	-4.616058876430094				0	0	0
Olink	Organoid	OID43946	Q9HBG7	LY9	ENSG00000122224	10.0	0.0	0.0	0.0	-6.534963455233216				0	0	0
Olink	Organoid	OID43947	Q9Y6Y9	LY96	ENSG00000154589	10.0	0.0	0.0	0.0	-5.624967595334452				0	0	0
Olink	Organoid	OID43948	P07948	LYN	ENSG00000254087	10.0	0.0	0.0	0.0	1.4794942914877731				0	0	0
Olink	Organoid	OID43949	Q9Y250	LZTS1	ENSG00000061337	10.0	1.0	1.0	1.0	7.844867720717676	7.844867720717676			1	1	1
Olink	Organoid	OID43950	P20645	M6PR	ENSG00000003056	10.0	1.0	1.0	1.0	2.127955520630161	2.127955520630161			1	1	1
Olink	Organoid	OID43951	Q9Y6D9	MAD1L1	ENSG00000002822	10.0	1.0	1.0	1.0	8.551586243617347	8.551586243617347			1	1	1
Olink	Organoid	OID43952	P20916	MAG	ENSG00000105695	10.0	0.0	0.0	0.0	-1.9502418774510322				0	0	0
Olink	Organoid	OID43954	O60476	MAN1A2	ENSG00000198162	10.0	1.0	1.0	1.0	-0.33620306363099167	-0.33620306363099167			1	1	1
Olink	Organoid	OID43955	P11137	MAP2	ENSG00000078018	10.0	1.0	1.0	1.0	5.968033543339422	5.968033543339422			1	1	1
Olink	Organoid	OID43957	P52564	MAP2K6	ENSG00000108984	10.0	1.0	1.0	1.0	5.617882312505246	5.617882312505246			1	1	1
Olink	Organoid	OID43958	Q9Y4K4	MAP4K5	ENSG00000012983	10.0	1.0	1.0	1.0	8.140845320418425	8.140845320418425			1	1	1
Olink	Organoid	OID43959	P45984	MAPK9	ENSG00000050748	10.0	1.0	1.0	1.0	2.616129087344445	2.616129087344445			1	1	1
Olink	Organoid	OID43960	P48740	MASP1	ENSG00000127241	10.0	0.0	0.0	0.0	-3.8244626710858767				0	0	0
Olink	Organoid	OID43961	O15232	MATN3	ENSG00000132031	10.0	0.9	1.0	0.8	-2.850163779339443	-2.74509853759107			1	1	1
Olink	Organoid	OID43962	Q96PE7	MCEE	ENSG00000124370	10.0	1.0	1.0	1.0	6.693708201085256	6.693708201085256			1	1	1
Olink	Organoid	OID43963	Q8IX19	MCEMP1	ENSG00000183019	10.0	0.5	0.4	0.6	0.9844383685667986	1.1703818385360727			0	0	0
Olink	Organoid	OID43964	O15068	MCF2L	ENSG00000126217	10.0	1.0	1.0	1.0	8.287243255471804	8.287243255471804			1	1	1
Olink	Organoid	OID43966	Q8NFP4	MDGA1	ENSG00000112139	10.0	1.0	1.0	1.0	1.9900010756932223	1.9900010756932223			1	1	1
Olink	Organoid	OID43967	Q9BV79	MECR	ENSG00000116353	10.0	1.0	1.0	1.0	10.961416033686053	10.961416033686053			1	1	1
Olink	Organoid	OID43968	Q16819	MEP1A	ENSG00000112818	10.0	0.0	0.0	0.0	-3.9852456266413903				0	0	0
Olink	Organoid	OID43969	Q6UB28	METAP1D	ENSG00000172878	10.0	1.0	1.0	1.0	9.026579900112555	9.026579900112555			1	1	1
Olink	Organoid	OID43970	P50579	METAP2	ENSG00000111142	10.0	1.0	1.0	1.0	5.015177112626883	5.015177112626883			1	1	1
Olink	Organoid	OID43971	P16455	MGMT	ENSG00000170430	10.0	1.0	1.0	1.0	7.104773885855272	7.104773885855272			1	1	1
Olink	Organoid	OID43972	Q29980_Q29983	MICA_MICB		10.0	1.0	1.0	1.0	1.3712800370997935	1.3712800370997935			1	1	1
Olink	Organoid	OID43973	A9UHW6	MIF4GD	ENSG00000125457	10.0	1.0	1.0	1.0	6.9983611720044845	6.9983611720044845			1	1	1
Olink	Organoid	OID43974	Q8N5J2	MINDY1	ENSG00000143409	10.0	0.0	0.0	0.0	-0.3712660589643388				0	0	0
Olink	Organoid	OID43975	Q8N4C8	MINK1	ENSG00000141503	10.0	1.0	1.0	1.0	5.970222231497649	5.970222231497649			1	1	1
Olink	Organoid	OID43976	Q8WV92	MITD1	ENSG00000158411	10.0	1.0	1.0	1.0	5.917822815335857	5.917822815335857			1	1	1
Olink	Organoid	OID43977	Q9BUB5	MKNK1	ENSG00000079277	10.0	1.0	1.0	1.0	4.605461395015473	4.605461395015473			1	1	1
Olink	Organoid	OID43978	P12872	MLN	ENSG00000096395	10.0	0.1	0.0	0.2	-2.6429027433571415	-0.5313087622734352			0	0	0
Olink	Organoid	OID43979	P08473	MME	ENSG00000196549	10.0	0.4	0.8	0.0	-1.7963589040236614	-0.8264000290424398			0	1	0
Olink	Organoid	OID43980	P39900	MMP12		10.0	0.9	1.0	0.8	-3.4319298599034895	-3.2479576313313885			1	1	1
Olink	Organoid	OID43981	Q16653	MOG	ENSG00000204655	10.0	0.3	0.0	0.6	-3.982104271389199	-2.773573479504984			0	0	0
Olink	Organoid	OID43982	Q14149	MORC3	ENSG00000159256	10.0	1.0	1.0	1.0	8.229501984455869	8.229501984455869			1	1	1
Olink	Organoid	OID43983	Q99549	MPHOSPH8	ENSG00000196199	10.0	1.0	1.0	1.0	9.095324409045524	9.095324409045524			1	1	1
Olink	Organoid	OID43984	P34949	MPI	ENSG00000178802	10.0	1.0	1.0	1.0	5.13736492377916	5.13736492377916			1	1	1
Olink	Organoid	OID43985	Q5T2T1	MPP7	ENSG00000150054	10.0	1.0	1.0	1.0	5.393837464107011	5.393837464107011			1	1	1
Olink	Organoid	OID43986	Q6WCQ1	MPRIP	ENSG00000133030	10.0	1.0	1.0	1.0	5.700351862649313	5.700351862649313			1	1	1
Olink	Organoid	OID43987	Q96A35	MRPL24	ENSG00000143314	10.0	1.0	1.0	1.0	5.1526333074222475	5.1526333074222475			1	1	1
Olink	Organoid	OID43988	Q13084	MRPL28	ENSG00000086504	10.0	1.0	1.0	1.0	5.001960785541747	5.001960785541747			1	1	1
Olink	Organoid	OID43989	Q14197	MRPL58	ENSG00000167862	10.0	1.0	1.0	1.0	4.196528094292968	4.196528094292968			1	1	1
Olink	Organoid	OID43990	P11836	MS4A1	ENSG00000156738	10.0	0.0	0.0	0.0	-4.746679890025986				0	0	0
Olink	Organoid	OID43991	Q13421	MSLN	ENSG00000102854	10.0	0.0	0.0	0.0	-6.526299027366589				0	0	0
Olink	Organoid	OID43992	O14793	MSTN	ENSG00000138379	10.0	0.1	0.2	0.0	-0.7136799681079516	-0.2798224073027477			0	0	0
Olink	Organoid	OID43993	Q86UE4	MTDH	ENSG00000147649	10.0	1.0	1.0	1.0	5.866227829658355	5.866227829658355			1	1	1
Olink	Organoid	OID43994	P13995	MTHFD2	ENSG00000065911	10.0	1.0	1.0	1.0	8.170198976259105	8.170198976259105			1	1	1
Olink	Organoid	OID43995	Q9H2K0	MTIF3	ENSG00000122033	10.0	1.0	1.0	1.0	8.859684168181067	8.859684168181067			1	1	1
Olink	Organoid	OID43996	P58546	MTPN	ENSG00000105887	10.0	1.0	1.0	1.0	-0.5688710782733558	-0.5688710782733558			1	1	1
Olink	Organoid	OID43997	O43312	MTSS1	ENSG00000170873	10.0	1.0	1.0	1.0	2.6221931542894334	2.6221931542894334			1	1	1
Olink	Organoid	OID43998	Q765P7	MTSS2	ENSG00000132613	10.0	1.0	1.0	1.0	7.693862056766423	7.693862056766423			1	1	1
Olink	Organoid	OID43999	Q8WXI7	MUC16	ENSG00000181143	10.0	0.1	0.0	0.2	-2.0575018574114634	2.8010537348383258			0	0	0
Olink	Organoid	OID44000	Q14324	MYBPC2	ENSG00000086967	10.0	0.1	0.0	0.2	-0.2036213073142282	0.5829802201254521			0	0	0
Olink	Organoid	OID44001	O75592	MYCBP2	ENSG00000005810	10.0	1.0	1.0	1.0	6.469761641282578	6.469761641282578			1	1	1
Olink	Organoid	OID44002	P12829	MYL4	ENSG00000198336	10.0	0.0	0.0	0.0	-2.0875754353812632				0	0	0
Olink	Organoid	OID44003	P41227	NAA10	ENSG00000102030	10.0	1.0	1.0	1.0	7.14630187246726	7.14630187246726			1	1	1
Olink	Organoid	OID44004	Q02083	NAAA	ENSG00000138744	10.0	1.0	1.0	1.0	0.36158622451374184	0.36158622451374184			1	1	1
Olink	Organoid	OID44005	Q96RE7	NACC1	ENSG00000160877	10.0	1.0	1.0	1.0	7.8215485806674305	7.8215485806674305			1	1	1
Olink	Organoid	OID44006	P17050	NAGA	ENSG00000198951	10.0	1.0	1.0	1.0	2.141743537530344	2.141743537530344			1	1	1
Olink	Organoid	OID44007	Q9UJ70	NAGK	ENSG00000124357	10.0	1.0	1.0	1.0	5.480255437966027	5.480255437966027			1	1	1
Olink	Organoid	OID44008	Q9NR45	NANS	ENSG00000095380	10.0	1.0	1.0	1.0	4.746865100153597	4.746865100153597			1	1	1
Olink	Organoid	OID44009	Q99733	NAP1L4	ENSG00000205531	10.0	1.0	1.0	1.0	4.048510377962008	4.048510377962008			1	1	1
Olink	Organoid	OID44010	Q6XQN6	NAPRT	ENSG00000147813	10.0	0.0	0.0	0.0	0.5659206499598418				0	0	0
Olink	Organoid	OID44011	O43776	NARS1	ENSG00000134440	10.0	1.0	1.0	1.0	4.273791314260338	4.273791314260338			1	1	1
Olink	Organoid	OID44013	P19878	NCF2	ENSG00000116701	10.0	0.0	0.0	0.0	-4.520565978034035				0	0	0
Olink	Organoid	OID44014	O76036	NCR1	ENSG00000189430	10.0	0.0	0.0	0.0	-2.4926288834533628				0	0	0
Olink	Organoid	OID44015	Q68D85	NCR3LG1	ENSG00000188211	10.0	0.5	0.4	0.6	-1.2056819819040867	-0.8083147884907799			0	0	0
Olink	Organoid	OID44016	P62166	NCS1	ENSG00000107130	10.0	1.0	1.0	1.0	4.172979227674916	4.172979227674916			1	1	1
Olink	Organoid	OID44017	P52848	NDST1	ENSG00000070614	10.0	0.0	0.0	0.0	0.05499007440619934				0	0	0
Olink	Organoid	OID44018	Q16718	NDUFA5	ENSG00000128609	10.0	1.0	1.0	1.0	6.1191983419227265	6.1191983419227265			1	1	1
Olink	Organoid	OID44019	P17568	NDUFB7	ENSG00000099795	10.0	1.0	1.0	1.0	7.173204918226314	7.173204918226314			1	1	1
Olink	Organoid	OID44020	Q15223	NECTIN1	ENSG00000110400	10.0	0.4	0.8	0.0	2.402861799757688	3.6138434885453368			0	1	0
Olink	Organoid	OID44021	Q96PU5	NEDD4L	ENSG00000049759	10.0	1.0	1.0	1.0	6.592627606620217	6.592627606620217			1	1	1
Olink	Organoid	OID44022	Q14511	NEDD9	ENSG00000111859	10.0	1.0	1.0	1.0	6.482308156786817	6.482308156786817			1	1	1
Olink	Organoid	OID44023	Q92859	NEO1	ENSG00000067141	10.0	1.0	1.0	1.0	2.356830288122201	2.356830288122201			1	1	1
Olink	Organoid	OID44024	O94856	NFASC	ENSG00000163531	10.0	1.0	1.0	1.0	1.8779605874801875	1.8779605874801875			1	1	1
Olink	Organoid	OID44025	O94916	NFAT5	ENSG00000102908	10.0	1.0	1.0	1.0	3.822437758596281	3.822437758596281			1	1	1
Olink	Organoid	OID44026	O95644	NFATC1	ENSG00000131196	10.0	1.0	1.0	1.0	4.015235012810306	4.015235012810306			1	1	1
Olink	Organoid	OID44027	Q16621	NFE2	ENSG00000123405	10.0	0.0	0.0	0.0	-0.8013035991342073				0	0	0
Olink	Organoid	OID44028	Q9UMS0	NFU1	ENSG00000169599	10.0	1.0	1.0	1.0	9.16459852722895	9.16459852722895			1	1	1
Olink	Organoid	OID44030	Q9NPE2	NGRN	ENSG00000182768	10.0	1.0	1.0	1.0	11.094696437289105	11.094696437289105			1	1	1
Olink	Organoid	OID44031	Q9H9Q4	NHEJ1	ENSG00000187736	10.0	1.0	1.0	1.0	4.732009204503693	4.732009204503693			1	1	1
Olink	Organoid	OID44032	Q86X76	NIT1	ENSG00000158793	10.0	1.0	1.0	1.0	4.461813104976644	4.461813104976644			1	1	1
Olink	Organoid	OID44033	Q13287	NMI	ENSG00000123609	10.0	0.0	0.0	0.0	0.5521894464996469				0	0	0
Olink	Organoid	OID44034	Q9HAN9	NMNAT1	ENSG00000173614	10.0	1.0	1.0	1.0	8.85458166730821	8.85458166730821			1	1	1
Olink	Organoid	OID44035	P30419	NMT1	ENSG00000136448	10.0	1.0	1.0	1.0	6.935427321775281	6.935427321775281			1	1	1
Olink	Organoid	OID44036	O60500	NPHS1	ENSG00000161270	10.0	0.0	0.0	0.0	-1.6712298040683038				0	0	0
Olink	Organoid	OID44037	P06748	NPM1	ENSG00000181163	10.0	1.0	1.0	1.0	4.197744799583996	4.197744799583996			1	1	1
Olink	Organoid	OID44038	P23582	NPPC	ENSG00000163273	10.0	1.0	1.0	1.0	4.904843474631553	4.904843474631553			1	1	1
Olink	Organoid	OID44039	P01303	NPY	ENSG00000122585	10.0	0.0	0.0	0.0	-1.9997837430259584				0	0	0
Olink	Organoid	OID44040	Q9BXI3	NT5C1A	ENSG00000116981	10.0	1.0	1.0	1.0	7.220252146409538	7.220252146409538			1	1	1
Olink	Organoid	OID44041	Q9H0P0	NT5C3A	ENSG00000122643	10.0	1.0	1.0	1.0	5.709725534865468	5.709725534865468			1	1	1
Olink	Organoid	OID44042	P20783	NTF3	ENSG00000185652	10.0	1.0	1.0	1.0	2.0470489194041055	2.0470489194041055			1	1	1
Olink	Organoid	OID44043	Q9Y5A7	NUB1	ENSG00000013374	10.0	1.0	1.0	1.0	9.33954022360236	9.33954022360236			1	1	1
Olink	Organoid	OID44044	P53384	NUBP1	ENSG00000103274	10.0	0.0	0.0	0.0	2.3348999519344495				0	0	0
Olink	Organoid	OID44045	P80303	NUCB2	ENSG00000070081	10.0	1.0	1.0	1.0	2.0661120259028984	2.0661120259028984			1	1	1
Olink	Organoid	OID44046	Q9Y266	NUDC	ENSG00000090273	10.0	1.0	1.0	1.0	3.535713445541069	3.535713445541069			1	1	1
Olink	Organoid	OID44047	Q8IVD9	NUDCD3	ENSG00000015676	10.0	1.0	1.0	1.0	5.727878512405061	5.727878512405061			1	1	1
Olink	Organoid	OID44048	Q8NFP7	NUDT10	ENSG00000122824	10.0	1.0	1.0	1.0	8.29268360011219	8.29268360011219			1	1	1
Olink	Organoid	OID44049	Q96DE0	NUDT16	ENSG00000198585	10.0	1.0	1.0	1.0	7.748329604022712	7.748329604022712			1	1	1
Olink	Organoid	OID44050	P50583	NUDT2	ENSG00000164978	10.0	1.0	1.0	1.0	6.805500920587178	6.805500920587178			1	1	1
Olink	Organoid	OID44051	P49757	NUMB	ENSG00000133961	10.0	1.0	1.0	1.0	6.400412825433831	6.400412825433831			1	1	1
Olink	Organoid	OID44052	O95157	NXPH3	ENSG00000182575	10.0	0.0	0.0	0.0	-3.141382447281325				0	0	0
Olink	Organoid	OID44053	Q9NPH6	OBP2B	ENSG00000171102	10.0	0.0	0.0	0.0	-6.718359913553536				0	0	0
Olink	Organoid	OID44054	Q16625	OCLN	ENSG00000197822	10.0	1.0	1.0	1.0	4.661318915318757	4.661318915318757			1	1	1
Olink	Organoid	OID44055	O60502	OGA	ENSG00000198408	10.0	1.0	1.0	1.0	6.878456753753454	6.878456753753454			1	1	1
Olink	Organoid	OID44056	Q9NZT2	OGFR	ENSG00000060491	10.0	1.0	1.0	1.0	5.082795181172079	5.082795181172079			1	1	1
Olink	Organoid	OID44057	P23515	OMG	ENSG00000126861	10.0	1.0	1.0	1.0	1.4867882809588315	1.4867882809588315			1	1	1
Olink	Organoid	OID44058	O60890	OPHN1	ENSG00000079482	10.0	1.0	1.0	1.0	3.086892337254555	3.086892337254555			1	1	1
Olink	Organoid	OID44059	O14841	OPLAH	ENSG00000178814	10.0	1.0	1.0	1.0	5.6390354313140625	5.6390354313140625			1	1	1
Olink	Organoid	OID44060	Q9UBM4	OPTC	ENSG00000188770	10.0	0.0	0.0	0.0	-1.1482438738876357				0	0	0
Olink	Organoid	OID44061	Q9H1P3	OSBPL2	ENSG00000130703	10.0	1.0	1.0	1.0	1.8941698713112394	1.8941698713112394			1	1	1
Olink	Organoid	OID44062	P13725	OSM	ENSG00000099985	10.0	0.1	0.0	0.2	-2.8111924889349975	-0.0906082816330489			0	0	0
Olink	Organoid	OID44063	Q8N6M0	OTUD6B	ENSG00000155100	10.0	1.0	1.0	1.0	5.352375692811955	5.352375692811955			1	1	1
Olink	Organoid	OID44064	Q6GQQ9	OTUD7B	ENSG00000264522	10.0	1.0	1.0	1.0	7.8491628809339105	7.8491628809339105			1	1	1
Olink	Organoid	OID44065	P55809	OXCT1	ENSG00000083720	10.0	1.0	1.0	1.0	6.267921480950361	6.267921480950361			1	1	1
Olink	Organoid	OID44066	Q86VP3	PACS2	ENSG00000179364	10.0	1.0	1.0	1.0	9.822051474103352	9.822051474103352			1	1	1
Olink	Organoid	OID44067	P09466	PAEP	ENSG00000122133	10.0	0.0	0.0	0.0	-8.264441388117366				0	0	0
Olink	Organoid	OID44068	Q15102	PAFAH1B3	ENSG00000079462	10.0	0.0	0.0	0.0	-6.5282866274426015				0	0	0
Olink	Organoid	OID44069	Q9NWQ8	PAG1	ENSG00000076641	10.0	1.0	1.0	1.0	5.829627577935137	5.829627577935137			1	1	1
Olink	Organoid	OID44070	Q9BTK6	PAGR1	ENSG00000280789	10.0	1.0	1.0	1.0	8.439127305118665	8.439127305118665			1	1	1
Olink	Organoid	OID44071	O75781	PALM	ENSG00000099864	10.0	1.0	1.0	1.0	3.9257582303200165	3.9257582303200165			1	1	1
Olink	Organoid	OID44072	Q8IXS6	PALM2		10.0	1.0	1.0	1.0	7.419182586470475	7.419182586470475			1	1	1
Olink	Organoid	OID44073	A6NDB9	PALM3	ENSG00000187867	10.0	0.3	0.6	0.0	1.6717282170523007	2.3405461473537987			0	0	0
Olink	Organoid	OID44074	Q96AQ6	PBXIP1	ENSG00000163346	10.0	1.0	1.0	1.0	3.714480055375919	3.714480055375919			1	1	1
Olink	Organoid	OID44075	Q15366	PCBP2	ENSG00000197111	10.0	1.0	1.0	1.0	6.651969352013003	6.651969352013003			1	1	1
Olink	Organoid	OID44076	Q9NPG4	PCDH12	ENSG00000113555	10.0	0.0	0.0	0.0	-3.7510592918538057				0	0	0
Olink	Organoid	OID44077	O60245	PCDH7	ENSG00000169851	10.0	0.3	0.6	0.0	-1.4930112435964793	-1.1437279138994971			0	0	0
Olink	Organoid	OID44078	Q9HC56	PCDH9	ENSG00000184226	10.0	0.0	0.0	0.0	-0.3091635548795354				0	0	0
Olink	Organoid	OID44079	Q9Y5E8	PCDHB15	ENSG00000113248	10.0	0.5	1.0	0.0	0.18084529578186861	1.1030236444058723			0	1	0
Olink	Organoid	OID44080	Q16549	PCSK7	ENSG00000160613	10.0	1.0	1.0	1.0	0.32991302863072364	0.32991302863072364			1	1	1
Olink	Organoid	OID44081	Q99447	PCYT2	ENSG00000185813	10.0	1.0	1.0	1.0	5.625528107381027	5.625528107381027			1	1	1
Olink	Organoid	OID44082	Q15116	PDCD1	ENSG00000188389	10.0	0.0	0.0	0.0	-3.8795103808445632				0	0	0
Olink	Organoid	OID44083	Q9BQ51	PDCD1LG2	ENSG00000197646	10.0	0.0	0.0	0.0	-5.398859413793488				0	0	0
Olink	Organoid	OID44084	Q96HC4	PDLIM5	ENSG00000163110	10.0	1.0	1.0	1.0	6.198512296909485	6.198512296909485			1	1	1
Olink	Organoid	OID44085	Q5T2W1	PDZK1	ENSG00000174827	10.0	0.1	0.0	0.2	-1.7381655957991249	-0.3804161236435961			0	0	0
Olink	Organoid	OID44086	Q9BY49	PECR	ENSG00000115425	10.0	1.0	1.0	1.0	6.431231914695343	6.431231914695343			1	1	1
Olink	Organoid	OID44087	P56645	PER3	ENSG00000049246	10.0	0.1	0.0	0.2	1.4447783691179112	1.814598279096276			0	0	0
Olink	Organoid	OID44088	Q9UHV9	PFDN2	ENSG00000143256	10.0	1.0	1.0	1.0	5.851833653336898	5.851833653336898			1	1	1
Olink	Organoid	OID44089	O60825	PFKFB2	ENSG00000123836	10.0	1.0	1.0	1.0	8.159924213420298	8.159924213420298			1	1	1
Olink	Organoid	OID44090	P49763	PGF	ENSG00000119630	10.0	1.0	1.0	1.0	1.3340070038248597	1.3340070038248597			1	1	1
Olink	Organoid	OID44091	Q96LB9	PGLYRP3	ENSG00000159527	10.0	0.0	0.0	0.0	-4.518855924913301				0	0	0
Olink	Organoid	OID44092	O75167	PHACTR2	ENSG00000112419	10.0	1.0	1.0	1.0	5.763244153163804	5.763244153163804			1	1	1
Olink	Organoid	OID44093	Q86UU1	PHLDB1	ENSG00000019144	10.0	1.0	1.0	1.0	7.531137886988373	7.531137886988373			1	1	1
Olink	Organoid	OID44094	Q8TCT1	PHOSPHO1	ENSG00000173868	10.0	1.0	1.0	1.0	3.8415583309832058	3.8415583309832058			1	1	1
Olink	Organoid	OID44095	Q8WXW3	PIBF1	ENSG00000083535	10.0	1.0	1.0	1.0	9.434721078194187	9.434721078194187			1	1	1
Olink	Organoid	OID44096	Q6ZUJ8	PIK3AP1	ENSG00000155629	10.0	0.7	0.6	0.8	-0.4645776482505738	-0.26922106309727833			1	0	1
Olink	Organoid	OID44097	Q13563	PKD2	ENSG00000118762	10.0	1.0	1.0	1.0	6.279621025146194	6.279621025146194			1	1	1
Olink	Organoid	OID44098	O15496	PLA2G10	ENSG00000069764	10.0	0.0	0.0	0.0	-5.028136216340083				0	0	0
Olink	Organoid	OID44099	Q6P1J6	PLB1	ENSG00000163803	10.0	0.3	0.4	0.2	-2.0735833388467184	-1.655554648898331			0	0	0
Olink	Organoid	OID44100	Q00722	PLCB2	ENSG00000137841	10.0	0.0	0.0	0.0	2.512130487421925				0	0	0
Olink	Organoid	OID44101	Q53GL0	PLEKHO1	ENSG00000023902	10.0	1.0	1.0	1.0	7.948793310372254	7.948793310372254			1	1	1
Olink	Organoid	OID44102	Q9NRY6	PLSCR3	ENSG00000187838	10.0	1.0	1.0	1.0	4.0773027098115495	4.0773027098115495			1	1	1
Olink	Organoid	OID44103	Q6UX71	PLXDC2	ENSG00000120594	10.0	0.0	0.0	0.0	-3.0744693231554514				0	0	0
Olink	Organoid	OID44104	Q9HCM2	PLXNA4	ENSG00000221866	10.0	1.0	1.0	1.0	4.604518386007409	4.604518386007409			1	1	1
Olink	Organoid	OID44105	P20382	PMCH	ENSG00000183395	10.0	0.6	1.0	0.2	-1.8395358873455667	-1.154054355656674			0	1	0
Olink	Organoid	OID44106	P54315	PNLIPRP1	ENSG00000187021	10.0	0.1	0.0	0.2	-5.729070018221334	-3.164841330071001			0	0	0
Olink	Organoid	OID44107	O00592	PODXL	ENSG00000128567	10.0	1.0	1.0	1.0	0.512942761127202	0.512942761127202			1	1	1
Olink	Organoid	OID44108	Q8WVV4	POF1B	ENSG00000124429	10.0	0.5	0.4	0.6	0.4901367946073081	1.4574954384539232			0	0	0
Olink	Organoid	OID44109	P61218	POLR2F	ENSG00000100142	10.0	1.0	1.0	1.0	8.075307181638937	8.075307181638937			1	1	1
Olink	Organoid	OID44110	P01189	POMC	ENSG00000115138	10.0	1.0	1.0	1.0	4.713087955866043	4.713087955866043			1	1	1
Olink	Organoid	OID44111	Q15165	PON2	ENSG00000105854	10.0	1.0	1.0	1.0	3.123489455868902	3.123489455868902			1	1	1
Olink	Organoid	OID44112	O60437	PPL	ENSG00000118898	10.0	1.0	1.0	1.0	3.9039069886083917	3.9039069886083917			1	1	1
Olink	Organoid	OID44113	O75688	PPM1B	ENSG00000138032	10.0	0.7	0.8	0.6	2.374632076397946	2.4931076114504314			1	1	0
Olink	Organoid	OID44114	Q9Y570	PPME1	ENSG00000214517	10.0	1.0	1.0	1.0	6.7355088148268605	6.7355088148268605			1	1	1
Olink	Organoid	OID44115	P36873	PPP1CC	ENSG00000186298	10.0	1.0	1.0	1.0	6.216928326084341	6.216928326084341			1	1	1
Olink	Organoid	OID44116	Q96A00	PPP1R14A	ENSG00000167641	10.0	0.0	0.0	0.0	0.7456628195859992				0	0	0
Olink	Organoid	OID44117	Q9NXH3	PPP1R14D	ENSG00000166143	10.0	0.0	0.0	0.0	-2.2932789192425695				0	0	0
Olink	Organoid	OID44118	Q6NYC8	PPP1R18	ENSG00000146112	10.0	1.0	1.0	1.0	6.651165442940938	6.651165442940938			1	1	1
Olink	Organoid	OID44119	Q96SB3	PPP1R9B	ENSG00000108819	10.0	1.0	1.0	1.0	7.123496283996903	7.123496283996903			1	1	1
Olink	Organoid	OID44120	Q15172	PPP2R5A	ENSG00000066027	10.0	1.0	1.0	1.0	6.050134118609087	6.050134118609087			1	1	1
Olink	Organoid	OID44121	P63098	PPP3R1	ENSG00000221823	10.0	1.0	1.0	1.0	2.778778422214965	2.778778422214965			1	1	1
Olink	Organoid	OID44122	Q06830	PRDX1	ENSG00000117450	10.0	1.0	1.0	1.0	7.640434346725004	7.640434346725004			1	1	1
